Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,NACIONALITAT_REGIO,SEXE
2021-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,47,13,1
2021-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,15,13,2
2021-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,43,14,1
2021-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,49,14,2
2021-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,193,15,1
2021-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,155,15,2
2021-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,113,16,1
2021-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,146,16,2
2021-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,11623,17,1
2021-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,10005,17,2
2021-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,476,18,1
2021-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,479,18,2
2021-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,5,19,1
2021-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,6,19,2
2021-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,..,23,1
2021-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,..,23,2
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,..,1,1
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,..,1,2
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,..,2,1
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,..,2,2
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,13,3,1
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,40,3,2
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,..,4,1
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,..,4,2
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,7,5,2
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,5,6,1
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,..,6,2
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,77,7,1
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,22,7,2
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,170,8,1
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,88,8,2
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,73,9,1
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,64,9,2
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,..,10,1
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,..,10,2
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,65,11,1
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,88,11,2
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,15,12,1
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,21,12,2
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,37,13,1
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,11,13,2
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,40,14,1
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,41,14,2
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,107,15,1
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,73,15,2
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,36,16,1
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,55,16,2
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,7888,17,1
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,6926,17,2
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,178,18,1
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,194,18,2
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,..,19,1
2021-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,5,19,2
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,6,1,1
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,..,1,2
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,7,2,1
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,..,2,2
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,43,3,1
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,87,3,2
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,..,4,1
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,..,4,2
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,..,5,1
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,15,5,2
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,19,6,1
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,14,6,2
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,167,7,1
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,58,7,2
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,460,8,1
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,266,8,2
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,84,9,1
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,65,9,2
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,10,10,1
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,13,10,2
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,119,11,1
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,204,11,2
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,47,12,1
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,106,12,2
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,40,13,1
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,17,13,2
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,57,14,1
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,62,14,2
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,235,15,1
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,142,15,2
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,98,16,1
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,107,16,2
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,12324,17,1
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,10526,17,2
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,272,18,1
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,285,18,2
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,9,19,1
2021-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,7,19,2
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,..,1,1
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,..,1,2
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,..,2,1
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,..,2,2
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,91,3,1
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,76,3,2
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,..,4,1
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,..,4,2
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,8,5,1
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,15,5,2
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,53,6,1
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,29,6,2
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,280,7,1
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,123,7,2
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,815,8,1
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,525,8,2
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,230,9,1
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,202,9,2
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,13,10,1
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5,10,2
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,223,11,1
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,129,11,2
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,75,12,1
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,103,12,2
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,121,13,1
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,52,13,2
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,139,14,1
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,121,14,2
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,350,15,1
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,174,15,2
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,182,16,1
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,234,16,2
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,22825,17,1
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,18890,17,2
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,608,18,1
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,616,18,2
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,11,19,1
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,..,19,2
2021-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5,23,1
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,..,1,1
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,5,1,2
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,..,2,2
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,46,3,1
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,81,3,2
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,..,4,1
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,5,4,2
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,12,5,1
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,28,5,2
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,47,6,1
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,34,6,2
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,134,7,1
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,55,7,2
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,657,8,1
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,499,8,2
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,95,9,1
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,72,9,2
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,6,10,1
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,..,10,2
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,146,11,1
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,118,11,2
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,70,12,1
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,12,2
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,44,13,1
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,21,13,2
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,58,14,1
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,47,14,2
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,248,15,1
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,141,15,2
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,153,16,1
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,163,16,2
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,14145,17,1
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,11983,17,2
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,380,18,1
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,350,18,2
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,9,19,1
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,8,19,2
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,..,23,1
2021-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,..,23,2
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,1,2
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,2,1
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,2,2
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,32,3,1
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,35,3,2
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,4,1
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,5,1
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,10,5,2
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,27,6,1
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,17,6,2
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,98,7,1
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,45,7,2
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,388,8,1
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,320,8,2
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,36,9,1
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,35,9,2
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,10,1
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,10,2
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,62,11,1
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,51,11,2
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,67,12,1
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,149,12,2
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,13,13,1
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,13,2
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,34,14,1
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,24,14,2
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,172,15,1
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,119,15,2
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,71,16,1
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,80,16,2
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,7536,17,1
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,6543,17,2
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,173,18,1
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,169,18,2
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,19,1
2021-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,19,2
2021-01-01,6,Gràcia,29,el Coll,..,1,1
2021-01-01,6,Gràcia,29,el Coll,..,2,1
2021-01-01,6,Gràcia,29,el Coll,..,2,2
2021-01-01,6,Gràcia,29,el Coll,28,3,1
2021-01-01,6,Gràcia,29,el Coll,33,3,2
2021-01-01,6,Gràcia,29,el Coll,..,4,1
2021-01-01,6,Gràcia,29,el Coll,..,4,2
2021-01-01,6,Gràcia,29,el Coll,5,5,1
2021-01-01,6,Gràcia,29,el Coll,10,5,2
2021-01-01,6,Gràcia,29,el Coll,16,6,1
2021-01-01,6,Gràcia,29,el Coll,13,6,2
2021-01-01,6,Gràcia,29,el Coll,104,7,1
2021-01-01,6,Gràcia,29,el Coll,57,7,2
2021-01-01,6,Gràcia,29,el Coll,228,8,1
2021-01-01,6,Gràcia,29,el Coll,182,8,2
2021-01-01,6,Gràcia,29,el Coll,9,9,1
2021-01-01,6,Gràcia,29,el Coll,10,9,2
2021-01-01,6,Gràcia,29,el Coll,..,10,1
2021-01-01,6,Gràcia,29,el Coll,19,11,1
2021-01-01,6,Gràcia,29,el Coll,5,11,2
2021-01-01,6,Gràcia,29,el Coll,32,12,1
2021-01-01,6,Gràcia,29,el Coll,59,12,2
2021-01-01,6,Gràcia,29,el Coll,11,13,1
2021-01-01,6,Gràcia,29,el Coll,12,13,2
2021-01-01,6,Gràcia,29,el Coll,9,14,1
2021-01-01,6,Gràcia,29,el Coll,5,14,2
2021-01-01,6,Gràcia,29,el Coll,119,15,1
2021-01-01,6,Gràcia,29,el Coll,84,15,2
2021-01-01,6,Gràcia,29,el Coll,31,16,1
2021-01-01,6,Gràcia,29,el Coll,40,16,2
2021-01-01,6,Gràcia,29,el Coll,3419,17,1
2021-01-01,6,Gràcia,29,el Coll,3010,17,2
2021-01-01,6,Gràcia,29,el Coll,61,18,1
2021-01-01,6,Gràcia,29,el Coll,67,18,2
2021-01-01,6,Gràcia,29,el Coll,..,19,1
2021-01-01,6,Gràcia,29,el Coll,..,19,2
2021-01-01,6,Gràcia,30,la Salut,..,1,1
2021-01-01,6,Gràcia,30,la Salut,..,1,2
2021-01-01,6,Gràcia,30,la Salut,..,2,1
2021-01-01,6,Gràcia,30,la Salut,..,2,2
2021-01-01,6,Gràcia,30,la Salut,23,3,1
2021-01-01,6,Gràcia,30,la Salut,122,3,2
2021-01-01,6,Gràcia,30,la Salut,..,4,1
2021-01-01,6,Gràcia,30,la Salut,..,4,2
2021-01-01,6,Gràcia,30,la Salut,5,5,1
2021-01-01,6,Gràcia,30,la Salut,21,5,2
2021-01-01,6,Gràcia,30,la Salut,17,6,1
2021-01-01,6,Gràcia,30,la Salut,16,6,2
2021-01-01,6,Gràcia,30,la Salut,77,7,1
2021-01-01,6,Gràcia,30,la Salut,43,7,2
2021-01-01,6,Gràcia,30,la Salut,310,8,1
2021-01-01,6,Gràcia,30,la Salut,228,8,2
2021-01-01,6,Gràcia,30,la Salut,27,9,1
2021-01-01,6,Gràcia,30,la Salut,21,9,2
2021-01-01,6,Gràcia,30,la Salut,7,10,1
2021-01-01,6,Gràcia,30,la Salut,..,10,2
2021-01-01,6,Gràcia,30,la Salut,65,11,1
2021-01-01,6,Gràcia,30,la Salut,54,11,2
2021-01-01,6,Gràcia,30,la Salut,33,12,1
2021-01-01,6,Gràcia,30,la Salut,77,12,2
2021-01-01,6,Gràcia,30,la Salut,7,13,1
2021-01-01,6,Gràcia,30,la Salut,..,13,2
2021-01-01,6,Gràcia,30,la Salut,22,14,1
2021-01-01,6,Gràcia,30,la Salut,22,14,2
2021-01-01,6,Gràcia,30,la Salut,111,15,1
2021-01-01,6,Gràcia,30,la Salut,86,15,2
2021-01-01,6,Gràcia,30,la Salut,61,16,1
2021-01-01,6,Gràcia,30,la Salut,73,16,2
2021-01-01,6,Gràcia,30,la Salut,6298,17,1
2021-01-01,6,Gràcia,30,la Salut,5327,17,2
2021-01-01,6,Gràcia,30,la Salut,138,18,1
2021-01-01,6,Gràcia,30,la Salut,130,18,2
2021-01-01,6,Gràcia,30,la Salut,..,19,1
2021-01-01,6,Gràcia,30,la Salut,..,19,2
2021-01-01,6,Gràcia,30,la Salut,..,23,2
2021-01-01,6,Gràcia,31,la Vila de Gràcia,..,1,1
2021-01-01,6,Gràcia,31,la Vila de Gràcia,5,1,2
2021-01-01,6,Gràcia,31,la Vila de Gràcia,8,2,1
2021-01-01,6,Gràcia,31,la Vila de Gràcia,13,2,2
2021-01-01,6,Gràcia,31,la Vila de Gràcia,145,3,1
2021-01-01,6,Gràcia,31,la Vila de Gràcia,175,3,2
2021-01-01,6,Gràcia,31,la Vila de Gràcia,10,4,1
2021-01-01,6,Gràcia,31,la Vila de Gràcia,7,4,2
2021-01-01,6,Gràcia,31,la Vila de Gràcia,12,5,1
2021-01-01,6,Gràcia,31,la Vila de Gràcia,60,5,2
2021-01-01,6,Gràcia,31,la Vila de Gràcia,57,6,1
2021-01-01,6,Gràcia,31,la Vila de Gràcia,60,6,2
2021-01-01,6,Gràcia,31,la Vila de Gràcia,319,7,1
2021-01-01,6,Gràcia,31,la Vila de Gràcia,197,7,2
2021-01-01,6,Gràcia,31,la Vila de Gràcia,1392,8,1
2021-01-01,6,Gràcia,31,la Vila de Gràcia,1020,8,2
2021-01-01,6,Gràcia,31,la Vila de Gràcia,308,9,1
2021-01-01,6,Gràcia,31,la Vila de Gràcia,258,9,2
2021-01-01,6,Gràcia,31,la Vila de Gràcia,18,10,1
2021-01-01,6,Gràcia,31,la Vila de Gràcia,..,10,2
2021-01-01,6,Gràcia,31,la Vila de Gràcia,305,11,1
2021-01-01,6,Gràcia,31,la Vila de Gràcia,216,11,2
2021-01-01,6,Gràcia,31,la Vila de Gràcia,189,12,1
2021-01-01,6,Gràcia,31,la Vila de Gràcia,375,12,2
2021-01-01,6,Gràcia,31,la Vila de Gràcia,63,13,1
2021-01-01,6,Gràcia,31,la Vila de Gràcia,40,13,2
2021-01-01,6,Gràcia,31,la Vila de Gràcia,151,14,1
2021-01-01,6,Gràcia,31,la Vila de Gràcia,176,14,2
2021-01-01,6,Gràcia,31,la Vila de Gràcia,486,15,1
2021-01-01,6,Gràcia,31,la Vila de Gràcia,234,15,2
2021-01-01,6,Gràcia,31,la Vila de Gràcia,484,16,1
2021-01-01,6,Gràcia,31,la Vila de Gràcia,532,16,2
2021-01-01,6,Gràcia,31,la Vila de Gràcia,22338,17,1
2021-01-01,6,Gràcia,31,la Vila de Gràcia,18571,17,2
2021-01-01,6,Gràcia,31,la Vila de Gràcia,1068,18,1
2021-01-01,6,Gràcia,31,la Vila de Gràcia,1094,18,2
2021-01-01,6,Gràcia,31,la Vila de Gràcia,22,19,1
2021-01-01,6,Gràcia,31,la Vila de Gràcia,25,19,2
2021-01-01,6,Gràcia,31,la Vila de Gràcia,10,23,1
2021-01-01,6,Gràcia,31,la Vila de Gràcia,6,23,2
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,..,1,1
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,..,1,2
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,..,2,1
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,8,2,2
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,78,3,1
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,90,3,2
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,..,4,1
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,..,4,2
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,8,5,1
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,30,5,2
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,40,6,1
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,31,6,2
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,266,7,1
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,143,7,2
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,888,8,1
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,655,8,2
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,81,9,1
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,57,9,2
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,9,10,1
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,..,10,2
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,230,11,1
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,181,11,2
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,146,12,1
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,396,12,2
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,29,13,1
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,19,13,2
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,97,14,1
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,91,14,2
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,312,15,1
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,200,15,2
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,155,16,1
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,176,16,2
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,16391,17,1
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,13780,17,2
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,370,18,1
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,356,18,2
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,8,19,1
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,7,19,2
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,..,23,1
2021-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,..,23,2
